model_name,algorithm,region,input_combo,st_num,dataset,MAE,RMSE,rRMSE,NSE
GPR_all_data_f13,GPR,all_data,13,17074,train,0.5078533886174716,0.5734625515923476,0.191044988045712,0.8458916816595661
GPR_all_data_f13,GPR,all_data,13,17080,train,0.8275067243519236,0.8887739076641358,0.3035684032885897,0.6924000023791314
GPR_all_data_f13,GPR,all_data,13,17084,train,0.3599806414646396,0.4402196003717826,0.1200579696885591,0.9417345260800268
GPR_all_data_f13,GPR,all_data,13,17085,train,0.3885289355468993,0.4678199143496212,0.1321935168900207,0.9269881977158726
GPR_all_data_f13,GPR,all_data,13,17088,train,0.4542722183638323,0.5192542711080831,0.1475928321716277,0.9308890679382428
GPR_all_data_f13,GPR,all_data,13,17097,train,0.5009766493746567,0.6143416581287892,0.1748451074210492,0.8865942771609033
GPR_all_data_f13,GPR,all_data,13,17100,train,0.5246952142409848,0.6120444431179339,0.1954979953845085,0.862973114700041
GPR_all_data_f13,GPR,all_data,13,17116,train,0.4590446233179902,0.6042315491574913,0.1575440783077052,0.8203475796917993
GPR_all_data_f13,GPR,all_data,13,17118,train,0.3534535065910131,0.4830650761804182,0.1453028962339658,0.8390210501168708
GPR_all_data_f13,GPR,all_data,13,17120,train,0.3701589996033371,0.4787269315664592,0.1229583446587189,0.922836684228282
GPR_all_data_f13,GPR,all_data,13,17123,train,1.3251473295842204,1.5243519086736423,0.3240424882009796,0.3113843679656207
GPR_all_data_f13,GPR,all_data,13,17129,train,0.4365059424064517,0.5445214560388372,0.1489283062905741,0.9119661433557732
GPR_all_data_f13,GPR,all_data,13,17130,train,0.348763585534277,0.4498288179187413,0.1165496758327859,0.942663545167756
GPR_all_data_f13,GPR,all_data,13,17150,train,1.3882080967429775,1.7032527213639808,0.3319002207025053,0.5082650355219944
GPR_all_data_f13,GPR,all_data,13,17155,train,0.4476336825239656,0.529667726551847,0.1551819270313879,0.8763189163938734
GPR_all_data_f13,GPR,all_data,13,17160,train,0.491462846599394,0.6417024868338598,0.1568590321994923,0.8975326238066783
GPR_all_data_f13,GPR,all_data,13,17175,train,0.4961473975640354,0.6477187419404257,0.1536882215159208,0.8814841785023619
GPR_all_data_f13,GPR,all_data,13,17184,train,0.7906443558317492,1.0598178286005089,0.2267344319633051,0.7986343396339187
GPR_all_data_f13,GPR,all_data,13,17186,train,0.4149204738490522,0.5697668093563131,0.1575241787854188,0.9161163613332766
GPR_all_data_f13,GPR,all_data,13,17199,train,0.5622536370594065,0.7048147660222029,0.2034036061660293,0.8786877920350143
GPR_all_data_f13,GPR,all_data,13,17203,train,0.6051959773829605,0.7069945118322213,0.2105430960537144,0.8734371815095535
GPR_all_data_f13,GPR,all_data,13,17205,train,0.9656064256619392,1.0211573525730593,0.3952550725973501,0.4687500838664387
GPR_all_data_f13,GPR,all_data,13,17220,train,0.8418122032726548,1.001593921423382,0.2090138980166718,0.7489239571478692
GPR_all_data_f13,GPR,all_data,13,17227,train,0.9677416370235292,1.0609212776650745,0.2070508277709219,0.7165952893590215
GPR_all_data_f13,GPR,all_data,13,17234,train,0.344234344702734,0.4755241906393805,0.1180653223106788,0.9285891762972412
GPR_all_data_f13,GPR,all_data,13,17239,train,0.4887293515453771,0.5838217139205675,0.1667574087733284,0.8589478291686663
GPR_all_data_f13,GPR,all_data,13,17240,train,0.3915963200304055,0.4991179766833019,0.1389486648436866,0.894696510691778
GPR_all_data_f13,GPR,all_data,13,17242,train,0.3997049891585128,0.4876493431172534,0.1272212586197716,0.9197100770060238
GPR_all_data_f13,GPR,all_data,13,17244,train,0.4405248458585479,0.5566389425946692,0.1538012982361083,0.9036961063211388
GPR_all_data_f13,GPR,all_data,13,17246,train,0.3975655173047175,0.5131989587928137,0.1218014361935867,0.918419441219848
GPR_all_data_f13,GPR,all_data,13,17248,train,0.3768309799868306,0.4641484653423275,0.1176499144564123,0.927540351700992
GPR_all_data_f13,GPR,all_data,13,17250,train,0.4158451584189421,0.5168707495211872,0.1185042097041066,0.913416638663256
GPR_all_data_f13,GPR,all_data,13,17255,train,0.5713159648448177,0.6471393309996333,0.1671688598148446,0.9272405451262492
GPR_all_data_f13,GPR,all_data,13,17261,train,0.5202845154810573,0.6283209237672639,0.1785206800284853,0.8924733278752354
GPR_all_data_f13,GPR,all_data,13,17275,train,0.695473173606839,0.8700114824482948,0.1788219612190959,0.8663655528792626
GPR_all_data_f13,GPR,all_data,13,17280,train,0.8598208820589205,1.1742302507291096,0.245181161788778,0.7953928338088404
GPR_all_data_f13,GPR,all_data,13,17285,train,0.6515060549483442,0.7330442338823971,0.2260079236449793,0.8350282362320082
GPR_all_data_f13,GPR,all_data,13,17290,train,0.6081228163453423,0.7807693242593328,0.1789377839788477,0.8080102924646047
GPR_all_data_f13,GPR,all_data,13,17292,train,0.4279527495419718,0.5782416643095216,0.1461561829393092,0.900794222393791
GPR_all_data_f13,GPR,all_data,13,17294,train,0.5977143369963506,0.7629529745198028,0.1755980844779837,0.8266765954802184
GPR_all_data_f13,GPR,all_data,13,17298,train,0.3058351305871593,0.4031468372753518,0.1043127278446191,0.9508075823623576
GPR_all_data_f13,GPR,all_data,13,17320,train,0.4936456938080661,0.6282512545862964,0.1517861423226643,0.8394612411731439
GPR_all_data_f13,GPR,all_data,13,17351,train,0.3771764391526268,0.4968624456783482,0.1367484843964416,0.8885428827475373
GPR_all_data_f13,GPR,all_data,13,17370,train,0.4288636902657313,0.5541734106527485,0.1420039727961649,0.8316924777290119
GPR_all_data_f13,GPR,all_data,13,17375,train,0.3649324565191548,0.4594142855753658,0.1218679545501424,0.8909240903574899
GPR_all_data_f13,GPR,all_data,13,17602,train,1.079804437035083,1.290581830792248,0.2852376087610942,-0.1091075790315239
GPR_all_data_f13,GPR,all_data,13,17606,train,0.5110721750254262,0.6604286248194747,0.1824513331681549,0.7505980906787998
GPR_all_data_f13,GPR,all_data,13,17608,train,0.569753303032443,0.7210092736230607,0.1776107724867172,0.7689002005405444
GPR_all_data_f13,GPR,all_data,13,17610,train,0.9183913821357688,1.1176512681002848,0.2638412219021274,0.2195959321435912
GPR_all_data_f13,GPR,all_data,13,17614,train,0.867026857608301,1.0598160390556124,0.2258097100361851,0.5914861123557147
GPR_all_data_f13,GPR,all_data,13,17632,train,0.7670954226072056,0.911629668528261,0.2070526641155462,0.6041476841484734
GPR_all_data_f13,GPR,all_data,13,17636,train,0.3490439355056681,0.4295935713301686,0.122889295016435,0.8901194510930575
GPR_all_data_f13,GPR,all_data,13,17646,train,0.3070709965473393,0.3840997537175826,0.1150145970019618,0.914042868750382
GPR_all_data_f13,GPR,all_data,13,17674,train,0.5667744471499349,0.7103180068138579,0.1735925493456153,0.7845340631134362
GPR_all_data_f13,GPR,all_data,13,17690,train,0.6560154295334871,0.7645864747076039,0.2581743930652378,0.7826621611498239
GPR_all_data_f13,GPR,all_data,13,17700,train,0.3624678335020934,0.4323689918911972,0.1260271245615991,0.9220213183043156
GPR_all_data_f13,GPR,all_data,13,17702,train,0.3106647182136688,0.3983273855648914,0.1047227723073668,0.9331310207108372
GPR_all_data_f13,GPR,all_data,13,17704,train,0.2505426248798723,0.3264519233210677,0.0871078829052018,0.9540746929746532
GPR_all_data_f13,GPR,all_data,13,17718,train,0.6521518880116204,0.7195667954818183,0.219721586498566,0.827480755675129
GPR_all_data_f13,GPR,all_data,13,17722,train,0.6217526687786835,0.7200074899898511,0.1534224413181417,0.8652908434680359
GPR_all_data_f13,GPR,all_data,13,17726,train,0.5481971525910172,0.6985586429307461,0.1807344218280271,0.8311674186610258
GPR_all_data_f13,GPR,all_data,13,17728,train,0.3862758286693963,0.4853611921882966,0.1142132664122428,0.9390716891576156
GPR_all_data_f13,GPR,all_data,13,17732,train,0.6302430206868962,0.7618278717997707,0.1739392063966707,0.8171109941527428
GPR_all_data_f13,GPR,all_data,13,17740,train,0.7133492548300328,0.8150221036108706,0.2456573575104375,0.8082491284892811
GPR_all_data_f13,GPR,all_data,13,17742,train,1.0044678700149163,1.208363595437313,0.2418374738375732,0.7098225748567029
GPR_all_data_f13,GPR,all_data,13,17749,train,0.751339599744913,0.8536421607431,0.1772111444907214,0.831860877259943
GPR_all_data_f13,GPR,all_data,13,17754,train,0.3338800585338478,0.4141610546494477,0.1066347982787993,0.9483780097132388
GPR_all_data_f13,GPR,all_data,13,17772,train,0.4926676701437926,0.5966268691472746,0.1861724035494823,0.5609522410523149
GPR_all_data_f13,GPR,all_data,13,17776,train,0.6540407500003316,0.7635390052475124,0.2372378991603441,0.8150920322462769
GPR_all_data_f13,GPR,all_data,13,17780,train,0.7926268591929173,0.8834890663039943,0.2833096218098203,0.7486299298858372
GPR_all_data_f13,GPR,all_data,13,17789,train,0.7405873451181001,0.9115151647838018,0.192769362912468,0.7141764845808516
GPR_all_data_f13,GPR,all_data,13,17798,train,0.8192896928067979,0.9921837448413892,0.202983765942149,0.7569021258627548
GPR_all_data_f13,GPR,all_data,13,17802,train,0.683709832855636,0.8489264468370724,0.1934553476584741,0.7904905093818869
GPR_all_data_f13,GPR,all_data,13,17804,train,0.4209618144940564,0.5348511648416898,0.1423224247707476,0.9301021052239268
GPR_all_data_f13,GPR,all_data,13,17806,train,0.5520955545598791,0.5942566319025172,0.1768058083826592,0.8835937261251483
GPR_all_data_f13,GPR,all_data,13,17813,train,0.4387446962176244,0.5194532349592609,0.1692779900040173,0.8547727022504346
GPR_all_data_f13,GPR,all_data,13,17826,train,0.4239529312274051,0.5070896856864067,0.1387979469158845,0.9076313410712948
GPR_all_data_f13,GPR,all_data,13,17828,train,0.3385441810894617,0.4238446898877002,0.1110803755679498,0.9416309057453957
GPR_all_data_f13,GPR,all_data,13,17835,train,0.3170762159022066,0.4145532676739709,0.1052731659062378,0.9391159439258524
GPR_all_data_f13,GPR,all_data,13,17837,train,0.4078718449729765,0.5289948716714993,0.129390724609117,0.9197429386675932
GPR_all_data_f13,GPR,all_data,13,17839,train,0.466256357569758,0.5986801964025593,0.1324849195919776,0.8944545877954256
GPR_all_data_f13,GPR,all_data,13,17847,train,0.7037365196503621,0.9675186900254634,0.223219419414109,0.8418682372852636
GPR_all_data_f13,GPR,all_data,13,17850,train,0.3160470615457012,0.4562284953204055,0.1134064154106192,0.938303952468072
GPR_all_data_f13,GPR,all_data,13,17860,train,0.5256333537123973,0.6433978096413461,0.1477401251290387,0.882332320691497
GPR_all_data_f13,GPR,all_data,13,17862,train,0.3746467496061058,0.4702169787288478,0.1160092836468333,0.9070321935865264
GPR_all_data_f13,GPR,all_data,13,17886,train,0.3187578173995728,0.4217068158452138,0.10000311583175,0.9455838557505292
GPR_all_data_f13,GPR,all_data,13,17892,train,1.0295960989034956,1.165595846939776,0.3770942856664432,0.4875781547564248
GPR_all_data_f13,GPR,all_data,13,17908,train,0.4678153453889905,0.5609615183371572,0.1463846522780178,0.8197081829112034
GPR_all_data_f13,GPR,all_data,13,17924,train,0.4533337572070266,0.5209388486861322,0.1651380309814641,0.8795028881658938
GPR_all_data_f13,GPR,all_data,13,17952,train,0.5260032442265434,0.596734706637463,0.1617197014610914,0.8842819054351422
GPR_all_data_f13,GPR,all_data,13,17954,train,0.4796166413676873,0.6372693164573656,0.1569632904581981,0.8405694552052355
GPR_all_data_f13,GPR,all_data,13,17981,train,0.730369373775315,0.8678774364170083,0.1947289213256567,0.6431024121640699
GPR_all_data_f13,GPR,all_data,13,18903,train,0.3082036459315929,0.365268972075738,0.0973115578144678,0.9634289438457584
GPR_all_data_f13,GPR,all_data,13,18904,train,0.8759867930680972,0.9683356503903636,0.3741754759227402,0.2232106234139743
GPR_all_data_f14,GPR,all_data,14,17020,test,0.1674896510520555,0.2147098504495545,0.0674123635601096,0.9786853505055964
GPR_all_data_f14,GPR,all_data,14,17033,test,0.3207992212426818,0.4197363132133547,0.1437823247042295,0.8303794132145146
GPR_all_data_f14,GPR,all_data,14,17045,test,0.2247775697252087,0.2753549645954368,0.0826661995963194,0.9715086176512538
GPR_all_data_f14,GPR,all_data,14,17050,test,0.331104150341696,0.4795388886329359,0.1439136809608036,0.8677306860425973
GPR_all_data_f14,GPR,all_data,14,17062,test,0.2991576322577721,0.3472367119609728,0.0964650620568791,0.9414848742730366
GPR_all_data_f14,GPR,all_data,14,17065,test,0.2498306126901256,0.3469557171683464,0.0780477788605394,0.9537533365876336
GPR_all_data_f14,GPR,all_data,14,17077,test,0.4947666937669008,0.6088802634689532,0.1593111419132203,0.9210958907770056
GPR_all_data_f14,GPR,all_data,14,17094,test,0.1215067203422966,0.1813756636484732,0.0562282964535435,0.988294310785358
GPR_all_data_f14,GPR,all_data,14,17096,test,0.2495807109885766,0.340742180968497,0.0949776543611334,0.9691209787424488
GPR_all_data_f14,GPR,all_data,14,17099,test,0.1575801920693982,0.2134229908073358,0.0695063770552881,0.9858400392063028
GPR_all_data_f14,GPR,all_data,14,17112,test,0.2704000284383907,0.344414371454968,0.0766249268124044,0.9541567135362968
GPR_all_data_f14,GPR,all_data,14,17121,test,0.2378448976156379,0.29569233934979,0.0626756713475365,0.977188356860574
GPR_all_data_f14,GPR,all_data,14,17126,test,0.2247710963766474,0.2940233088219039,0.0725316101074212,0.9719722462998516
GPR_all_data_f14,GPR,all_data,14,17135,test,0.1159870060026876,0.1538367800134361,0.0389482742821034,0.9933010372276276
GPR_all_data_f14,GPR,all_data,14,17145,test,0.1689945533081523,0.2200861414339122,0.0492699751448148,0.9874852659220318
GPR_all_data_f14,GPR,all_data,14,17152,test,0.279457386664512,0.3640847781754779,0.0907093180280939,0.9617126825020272
GPR_all_data_f14,GPR,all_data,14,17180,test,0.222230288058565,0.2695108488130908,0.0675275662524458,0.9708118387631248
GPR_all_data_f14,GPR,all_data,14,17190,test,0.1819990167503895,0.2366808960457974,0.0636592845395389,0.9809545486899296
GPR_all_data_f14,GPR,all_data,14,17191,test,0.1943396099846183,0.2500383788154147,0.0555779605282745,0.9824412313182108
GPR_all_data_f14,GPR,all_data,14,17192,test,0.2035997966015001,0.2604519227191643,0.0614373301950718,0.9797518711576022
GPR_all_data_f14,GPR,all_data,14,17196,test,0.1678234489500849,0.2144516898750374,0.0593376828505627,0.9829695805850088
GPR_all_data_f14,GPR,all_data,14,17201,test,0.2480761382109625,0.4892319600386003,0.1281383948875681,0.942898445222453
GPR_all_data_f14,GPR,all_data,14,17204,test,0.1395955041727169,0.1842097775131226,0.0595072501012592,0.9896488919996056
GPR_all_data_f14,GPR,all_data,14,17207,test,0.1189471265072719,0.1534114128790849,0.0464476964811346,0.9917057474344956
GPR_all_data_f14,GPR,all_data,14,17221,test,0.2469777043678255,0.2852161227089715,0.0763888729018445,0.9473970902908574
GPR_all_data_f14,GPR,all_data,14,17232,test,0.2294001346754193,0.3088156153978603,0.0729009890722554,0.9506143115332548
GPR_all_data_f14,GPR,all_data,14,17237,test,0.2109549616644583,0.2637331500283268,0.0858199944492099,0.9660226076529164
GPR_all_data_f14,GPR,all_data,14,17238,test,0.208222382910568,0.2776637465080934,0.0774246250469976,0.9724442894878156
GPR_all_data_f14,GPR,all_data,14,17262,test,0.1932870613456031,0.2527909557443239,0.0558127690070246,0.988072746722556
GPR_all_data_f14,GPR,all_data,14,17265,test,0.2466957618725706,0.3047927080528831,0.0766902065034272,0.9769432373251232
GPR_all_data_f14,GPR,all_data,14,17282,test,0.2433405037888836,0.3474617331135088,0.0971098954709147,0.9623766517486269
GPR_all_data_f14,GPR,all_data,14,17296,test,0.1280254590458266,0.1655150443713596,0.0448178786192911,0.9896543874360914
GPR_all_data_f14,GPR,all_data,14,17300,test,0.2394630187032906,0.3199664674389283,0.0676045432749033,0.9671905083139324
GPR_all_data_f14,GPR,all_data,14,17302,test,0.3214500239967582,0.3712793503025852,0.0892580135673972,0.9480218540112064
GPR_all_data_f14,GPR,all_data,14,17330,test,0.2545733697926108,0.3116437648325808,0.074964402653468,0.946255850688995
GPR_all_data_f14,GPR,all_data,14,17340,test,0.1588625992563782,0.1970450090145817,0.0503792512015381,0.9840713534033576
GPR_all_data_f14,GPR,all_data,14,17372,test,0.5952440739208112,0.8182892716933747,0.1817870972500607,0.8526230174583084
GPR_all_data_f14,GPR,all_data,14,17618,test,0.1705219349593958,0.2327074320979106,0.0689388110821188,0.9682157656887288
GPR_all_data_f14,GPR,all_data,14,17624,test,0.2372389723226364,0.2953644983303399,0.100512952077324,0.9349515274414992
GPR_all_data_f14,GPR,all_data,14,17648,test,0.184388570755896,0.2357268572839075,0.0667418502466487,0.981058129300384
GPR_all_data_f14,GPR,all_data,14,17650,test,0.1894819693962113,0.2400902038870496,0.0678963249911288,0.9843966818905916
GPR_all_data_f14,GPR,all_data,14,17664,test,0.1213196933361154,0.1599421824192801,0.0466393719613473,0.9912866173785174
GPR_all_data_f14,GPR,all_data,14,17678,test,0.2775658156557181,0.3543561664139021,0.1002677273793713,0.9083718461511692
GPR_all_data_f14,GPR,all_data,14,17688,test,0.1402733086765558,0.207301070048688,0.0715126576695042,0.9760983689860578
GPR_all_data_f14,GPR,all_data,14,17695,test,0.1250952183050367,0.1657001615984588,0.0473966915889891,0.9878095585677532
GPR_all_data_f14,GPR,all_data,14,17730,test,0.3008334543006923,0.3675924045690923,0.0900296896586684,0.968307257470781
GPR_all_data_f14,GPR,all_data,14,17750,test,0.1856809339949858,0.2352303422038771,0.0562449991499458,0.9827233165779556
GPR_all_data_f14,GPR,all_data,14,17756,test,0.3647179571283604,0.4437780017729197,0.1011229677568963,0.9429347916653192
GPR_all_data_f14,GPR,all_data,14,17790,test,0.2559208546743312,0.336948397140674,0.0864739904450322,0.9622935275557448
GPR_all_data_f14,GPR,all_data,14,17814,test,0.385296466072919,0.4372280601647855,0.1068422116780322,0.919032247416881
GPR_all_data_f14,GPR,all_data,14,17824,test,0.2426200866497244,0.3227570876419776,0.0621449302649404,0.9789837410947744
GPR_all_data_f14,GPR,all_data,14,17836,test,0.3832741549799515,0.4777591431236194,0.1081078024533059,0.9415573748299522
GPR_all_data_f14,GPR,all_data,14,17842,test,0.2554521089421649,0.3214472497993852,0.0800976778492956,0.9733840704388428
GPR_all_data_f14,GPR,all_data,14,17854,test,0.1240038838419341,0.1628305753430522,0.0445835764027607,0.9898333438055535
GPR_all_data_f14,GPR,all_data,14,17866,test,0.2302629666377595,0.3086694948160293,0.0946038513097412,0.9638518659769172
GPR_all_data_f14,GPR,all_data,14,17870,test,0.1639515242627574,0.2316104081142335,0.0761062675357863,0.9759115524018406
GPR_all_data_f14,GPR,all_data,14,17884,test,0.2382027631197279,0.3169088082223239,0.0922657119186874,0.9615039592541904
GPR_all_data_f14,GPR,all_data,14,17898,test,0.1561280689666313,0.1981301186963306,0.0581520651119161,0.9811146000097352
GPR_all_data_f14,GPR,all_data,14,17902,test,0.3709051296230855,0.4170675055478818,0.0948922159757117,0.9485601283912136
GPR_all_data_f14,GPR,all_data,14,17906,test,0.2624197479897478,0.3193443054161767,0.0797819537400668,0.9598364883736832
GPR_all_data_f14,GPR,all_data,14,17962,test,0.1753229885782165,0.2516569948935391,0.0793011055677898,0.9701483032608504
GPR_all_data_f14,GPR,all_data,14,17978,test,0.1326175412967314,0.1737952242424976,0.0410602233055693,0.9877131938922936
GPR_all_data_f14,GPR,all_data,14,18912,test,0.2467980358234416,0.2933327807841984,0.0716063063477675,0.96489659126059
GPR_all_data_f14,GPR,all_data,14,17015,train,0.2924274930443521,0.3674784205736801,0.1173840882403719,0.8657576830826521
GPR_all_data_f14,GPR,all_data,14,17034,train,0.3191222737164591,0.381183870927562,0.1329857502175982,0.8567372946216527
GPR_all_data_f14,GPR,all_data,14,17052,train,0.1566428026780207,0.197575990234689,0.055561158248768,0.9833230418227382
GPR_all_data_f14,GPR,all_data,14,17059,train,0.2599663490894568,0.3390115363712691,0.0747841958662985,0.9248522201327036
GPR_all_data_f14,GPR,all_data,14,17064,train,0.247039829781412,0.2792737378384562,0.0746972023682913,0.9753507788245364
GPR_all_data_f14,GPR,all_data,14,17066,train,0.3459262666627768,0.4274311787276164,0.1466708611126308,0.8756727759381403
GPR_all_data_f14,GPR,all_data,14,17070,train,0.126038897929284,0.1674176686949446,0.0525508566626242,0.988149199237882
GPR_all_data_f14,GPR,all_data,14,17072,train,0.2318064326091769,0.2928002681319117,0.1065936445132582,0.9503204852681034
GPR_all_data_f14,GPR,all_data,14,17074,train,0.1758685945801203,0.2355816680674468,0.0784823644277434,0.9739924800113656
GPR_all_data_f14,GPR,all_data,14,17080,train,0.0998039984147677,0.1323781206999955,0.045214890294043,0.99317604494122
GPR_all_data_f14,GPR,all_data,14,17084,train,0.1305643104135926,0.1734698593850191,0.0473092045477677,0.9909526667852552
GPR_all_data_f14,GPR,all_data,14,17085,train,0.1020010359340149,0.1337443669866536,0.0377926156922474,0.9940325792786256
GPR_all_data_f14,GPR,all_data,14,17088,train,0.1412087948031162,0.1977741383760669,0.056215320388094,0.9899740485465416
GPR_all_data_f14,GPR,all_data,14,17097,train,0.1968338346015184,0.2928833047603827,0.0833562435577592,0.9742246677272556
GPR_all_data_f14,GPR,all_data,14,17100,train,0.168887828617073,0.2332725843300061,0.0745114560347253,0.9800947668374026
GPR_all_data_f14,GPR,all_data,14,17116,train,0.2352075192314117,0.3181016716936882,0.0829401158297677,0.9502081594719316
GPR_all_data_f14,GPR,all_data,14,17118,train,0.4212128424231783,0.5283805675783356,0.1589335072407602,0.807402128743497
GPR_all_data_f14,GPR,all_data,14,17120,train,0.1593656840026151,0.2002484312216551,0.0514326936714273,0.9864987678156326
GPR_all_data_f14,GPR,all_data,14,17123,train,0.2463244271348687,0.3111736694245162,0.0661484330023805,0.971304613289405
GPR_all_data_f14,GPR,all_data,14,17129,train,0.1144341676325385,0.1516604276796235,0.0414795971309154,0.9931708871951546
GPR_all_data_f14,GPR,all_data,14,17130,train,0.1330011826227859,0.1764970460932043,0.0457300036995922,0.9911730397719516
GPR_all_data_f14,GPR,all_data,14,17150,train,0.2565349229460764,0.3629739483705103,0.0707300402708047,0.97766819546572
GPR_all_data_f14,GPR,all_data,14,17155,train,0.1273751623622149,0.1693726098322224,0.0496227477388636,0.9873531427188136
GPR_all_data_f14,GPR,all_data,14,17160,train,0.1621077606285192,0.2162744695131828,0.0528665614881429,0.9883606512308888
GPR_all_data_f14,GPR,all_data,14,17175,train,0.2692208921578871,0.3360338210185496,0.0797328176220816,0.9681015643959058
GPR_all_data_f14,GPR,all_data,14,17184,train,0.1967430387573806,0.2869524203350771,0.0613897900840975,0.9852380832111876
GPR_all_data_f14,GPR,all_data,14,17186,train,0.4254000158399211,0.6637379803015873,0.1835045119490542,0.8861648703669939
GPR_all_data_f14,GPR,all_data,14,17199,train,0.1696616218488599,0.2298654896205959,0.0663372445867235,0.9870966621787656
GPR_all_data_f14,GPR,all_data,14,17203,train,0.1583836643070151,0.2311180419483393,0.0688269955300916,0.9864748605464532
GPR_all_data_f14,GPR,all_data,14,17205,train,0.2144209202492688,0.3045868677461155,0.1178951551588392,0.9527354108971487
GPR_all_data_f14,GPR,all_data,14,17220,train,0.2211115698398734,0.2793402808591733,0.0582930863762375,0.9804705934756612
GPR_all_data_f14,GPR,all_data,14,17227,train,0.1825710613404578,0.2321384892071758,0.0453044607170284,0.98643139959514
GPR_all_data_f14,GPR,all_data,14,17234,train,0.1931729088005767,0.2589482161077173,0.0642928481838649,0.9788239643479126
GPR_all_data_f14,GPR,all_data,14,17239,train,0.1495075885510247,0.2022776946221498,0.0577767208782195,0.98306772637883
GPR_all_data_f14,GPR,all_data,14,17240,train,0.1992230889986628,0.2877282801397263,0.0801002212520043,0.96500536746917
GPR_all_data_f14,GPR,all_data,14,17242,train,0.2824392076638128,0.356314937470011,0.0929578506559382,0.9571339157853004
GPR_all_data_f14,GPR,all_data,14,17244,train,0.1953387879037415,0.2544528098327626,0.0703062065864151,0.9798761451722702
GPR_all_data_f14,GPR,all_data,14,17246,train,0.3083408387466229,0.3754807356086294,0.0891157163836317,0.956329268904184
GPR_all_data_f14,GPR,all_data,14,17248,train,0.2474969315289001,0.3009000754939664,0.0762705702704061,0.9695472177258868
GPR_all_data_f14,GPR,all_data,14,17250,train,0.3960689481519486,0.4759655198942805,0.1091257685479914,0.9265787936379848
GPR_all_data_f14,GPR,all_data,14,17255,train,0.1165394821312217,0.1616692725871132,0.0417623634832022,0.9954590281058848
GPR_all_data_f14,GPR,all_data,14,17261,train,0.1375124003847003,0.1856364544927864,0.0527436614643197,0.9906140185764436
GPR_all_data_f14,GPR,all_data,14,17275,train,0.3142927040036859,0.3746738819654204,0.0770103840492822,0.9752157778997274
GPR_all_data_f14,GPR,all_data,14,17280,train,0.294800186331712,0.4113865312775909,0.0858981682853648,0.9748860833207864
GPR_all_data_f14,GPR,all_data,14,17285,train,0.1496338856656424,0.2126260815133324,0.0655556335817326,0.9861202282267302
GPR_all_data_f14,GPR,all_data,14,17290,train,0.3215490717881681,0.3793226856235195,0.0869336930504623,0.9546841535450656
GPR_all_data_f14,GPR,all_data,14,17292,train,0.1722678124525024,0.2261356961684197,0.0571579881186285,0.984827524369666
GPR_all_data_f14,GPR,all_data,14,17294,train,0.2705627695068387,0.4107145573858448,0.0945283548957516,0.9497724652738796
GPR_all_data_f14,GPR,all_data,14,17298,train,0.2646068159814644,0.3141605600820545,0.0812878633126165,0.9701272655654248
GPR_all_data_f14,GPR,all_data,14,17320,train,0.2721908878445478,0.3144204029886424,0.0759642892692832,0.9597899501123504
GPR_all_data_f14,GPR,all_data,14,17351,train,0.1883287269725334,0.2730215093952048,0.0751420799502176,0.9663465814140858
GPR_all_data_f14,GPR,all_data,14,17370,train,0.4463965426713878,0.5758590537883412,0.1475608028762419,0.8182624971444912
GPR_all_data_f14,GPR,all_data,14,17375,train,0.318655264663792,0.3685662495405127,0.0977688686616847,0.9297977584822148
GPR_all_data_f14,GPR,all_data,14,17602,train,0.3715907528272237,0.4388330007986128,0.0969885619080912,0.8717666054476285
GPR_all_data_f14,GPR,all_data,14,17606,train,0.3496908203364932,0.4111067315529566,0.113573168132654,0.9033599439819138
GPR_all_data_f14,GPR,all_data,14,17608,train,0.2354803443974178,0.3268781198954574,0.0805219537495018,0.9525004418188324
GPR_all_data_f14,GPR,all_data,14,17610,train,0.2723031674001687,0.339794297810664,0.0802144150761135,0.9278661575074416
GPR_all_data_f14,GPR,all_data,14,17614,train,0.2890359014996981,0.3870218976091448,0.082460822686407,0.9455225305704252
GPR_all_data_f14,GPR,all_data,14,17632,train,0.215861007914695,0.2778705312339135,0.0631109712171465,0.963222578981763
GPR_all_data_f14,GPR,all_data,14,17636,train,0.3676437847253345,0.4148696759528585,0.1186773857990535,0.8975224681262245
GPR_all_data_f14,GPR,all_data,14,17646,train,0.1850698076300415,0.2387277917819397,0.0714845049995958,0.966795280399656
GPR_all_data_f14,GPR,all_data,14,17674,train,0.1619917557500719,0.210642423984192,0.0514782886383142,0.9810519439365476
GPR_all_data_f14,GPR,all_data,14,17690,train,0.1186781345651609,0.1595302797143687,0.053867854720469,0.9905383174010398
GPR_all_data_f14,GPR,all_data,14,17700,train,0.1135009300804461,0.1469793149522438,0.0428416023832861,0.9909888701875632
GPR_all_data_f14,GPR,all_data,14,17702,train,0.1634347960143236,0.2096156880547646,0.0551092813793869,0.9814820917307616
GPR_all_data_f14,GPR,all_data,14,17704,train,0.1811610410490186,0.2381133301787508,0.0635363022903033,0.975566762131159
GPR_all_data_f14,GPR,all_data,14,17718,train,0.1742198516309957,0.231182999547173,0.070592328260491,0.9821923296855848
GPR_all_data_f14,GPR,all_data,14,17722,train,0.1669388987668039,0.2069123646713966,0.0440898192979114,0.9888751035740024
GPR_all_data_f14,GPR,all_data,14,17726,train,0.2229780973828601,0.3043729082799608,0.0787488096451016,0.9679474557873436
